specification,outcome,dataset_scope,task_scope,model,method_key,method_family,trait,trait_label,trait_group,availability_stage,n_datasets,n_unique_trait,n_unique_effect,rho,p_value,q_bh_block,q_bh_within_method,abs_rho,reportable_n,significant_bh05_block,significant_bh05_within_method
main82_primary,primary_effect_pct,main82,all,tabicl,freq_ratio_v2_both_gated,M2_freq_ratio,abs_missing_frac_delta_sampled,|missing-rate change|,quality,features_only,41,6,34,0.2534510135292018,0.10983816677526714,0.5217339681413897,0.300609719595468,0.2534510135292018,True,False,False
main82_primary,primary_effect_pct,main82,all,tabicl,freq_ratio_v2_both_gated,M2_freq_ratio,constant_feature_frac_sampled,constant-feature fraction,quality,features_only,41,1,34,,,,,,True,False,False
main82_primary,primary_effect_pct,main82,all,tabicl,freq_ratio_v2_both_gated,M2_freq_ratio,median_cat_cardinality_sampled,median categorical cardinality,structure,features_only,41,12,34,0.2560906518819037,0.10606206155631312,0.5113943120702731,0.300609719595468,0.2560906518819037,True,False,False
main82_primary,primary_effect_pct,main82,all,tabicl,freq_ratio_v2_both_gated,M2_freq_ratio,high_cardinality_cat_frac_sampled,high-cardinality cat fraction,structure,features_only,41,4,34,0.2894438095201899,0.06642561967391836,0.4372533276998289,0.2878443519203129,0.2894438095201899,True,False,False
main82_primary,primary_effect_pct,main82,all,tabicl,freq_ratio_v2_both_gated,M2_freq_ratio,mean_unseen_test_category_frac_sampled,unseen test-category fraction,shift,features_only,41,6,34,0.29489825148194443,0.06124260328949225,0.42854674521298913,0.2878443519203129,0.29489825148194443,True,False,False
main82_primary,primary_effect_pct,main82,all,tabicl,freq_ratio_v2_both_gated,M2_freq_ratio,median_abs_numeric_skew_sampled,median |numeric skew|,structure,features_only,41,37,34,-0.2051110596301152,0.19828106135943538,0.6230944096186519,0.37451633005376256,0.2051110596301152,True,False,False
main82_primary,primary_effect_pct,main82,all,tabicl,freq_ratio_v2_both_gated,M2_freq_ratio,mean_abs_numeric_corr_sampled,mean |numeric correlation|,structure,features_only,41,41,34,-0.36064240336844505,0.020537301387258892,0.2721819579990666,0.25930959895820255,0.36064240336844505,True,False,False
main82_primary,primary_effect_pct,main82,all,tabicl,freq_ratio_v2_both_gated,M2_freq_ratio,is_regression,regression indicator,target,train_labels,41,2,34,-0.20743524983264747,0.1931332569577615,0.6158283016716507,0.37451633005376256,0.20743524983264747,True,False,False
main82_primary,primary_effect_pct,main82,all,tabicl,freq_ratio_v2_both_gated,M2_freq_ratio,is_multiclass,multiclass indicator,target,train_labels,41,2,34,0.06006452661719194,0.7091158153382744,0.9125441034376363,0.8016091825563102,0.06006452661719194,True,False,False
main82_primary,primary_effect_pct,main82,all,tabicl,freq_ratio_v2_both_gated,M2_freq_ratio,n_classes,class count,target,train_labels,32,5,26,0.061511591006831075,0.7380513130684714,0.9220233029742132,0.8165674102034152,0.061511591006831075,True,False,False
main82_primary,primary_effect_pct,main82,all,tabicl,freq_ratio_v2_both_gated,M2_freq_ratio,minority_class_share,minority-class share,target,train_labels,32,28,26,0.17866469954754788,0.3278907689530377,0.731373309541849,0.44869263119889374,0.17866469954754788,True,False,False
main82_primary,primary_effect_pct,main82,all,tabicl,freq_ratio_v2_both_gated,M2_freq_ratio,log10_class_imbalance_ratio,log10(class imbalance),target,train_labels,32,28,26,-0.18457097060697095,0.3118856739895754,0.7218459902996568,0.44869263119889374,0.18457097060697095,True,False,False
main82_primary,primary_effect_pct,main82,all,tabicl,freq_ratio_v2_both_gated,M2_freq_ratio,normalized_target_entropy,normalized target entropy,target,train_labels,32,28,26,0.16685215742870171,0.36138606434776843,0.7547152576583641,0.47695842032341207,0.16685215742870171,True,False,False
main82_primary,primary_effect_pct,main82,all,tabicl,freq_ratio_v2_both_gated,M2_freq_ratio,effective_n_classes,effective class count,target,train_labels,32,28,26,0.19896750631431467,0.2749602845569378,0.6970075059204472,0.42949730700911454,0.19896750631431467,True,False,False
main82_primary,primary_effect_pct,main82,all,tabicl,freq_ratio_v2_both_gated,M2_freq_ratio,regression_target_std,regression target SD,target,train_labels,9,9,9,-0.08333333333333334,0.831214097710308,0.9535788868907523,0.8982147575782562,0.08333333333333334,False,False,False
main82_primary,primary_effect_pct,main82,all,tabicl,freq_ratio_v2_both_gated,M2_freq_ratio,regression_target_iqr_over_std,regression target IQR/SD,target,train_labels,9,9,9,0.33333333333333337,0.38071318167686347,0.7646317784565245,0.47695842032341207,0.33333333333333337,False,False,False
main82_primary,primary_effect_pct,main82,all,tabicl,freq_ratio_v2_both_gated,M2_freq_ratio,regression_target_abs_skew,regression target |skew|,target,train_labels,9,9,9,-0.33333333333333337,0.38071318167686347,0.7646317784565245,0.47695842032341207,0.33333333333333337,False,False,False
main82_primary,primary_effect_pct,main82,all,tabicl,freq_ratio_v2_both_gated,M2_freq_ratio,regression_target_excess_kurtosis,regression target kurtosis,target,train_labels,9,9,9,-0.6833333333333333,0.04244227208707231,0.3676919033179282,0.25930959895820255,0.6833333333333333,False,False,False
main82_primary,primary_effect_pct,main82,all,tabicl,freq_ratio_v2_both_gated,M2_freq_ratio,regression_target_outlier_frac,regression target outlier fraction,target,train_labels,9,9,9,-0.6666666666666667,0.04986723056888511,0.38755874495818093,0.25930959895820255,0.6666666666666667,False,False,False
main82_primary,primary_effect_pct,main82,all,tabicl,freq_ratio_v2_both_gated,M2_freq_ratio,domain_auc,domain AUC,shift,features_only,41,41,34,0.2245162889333738,0.15817454900967914,0.5851952963361292,0.35761202384797025,0.2245162889333738,True,False,False
main82_primary,primary_effect_pct,main82,all,tabicl,freq_ratio_v2_both_gated,M2_freq_ratio,mean_ks,mean numeric KS,shift,features_only,41,41,34,0.22005743740081846,0.16681996563900964,0.5971484395980623,0.3614432588845209,0.22005743740081846,True,False,False
main82_primary,primary_effect_pct,main82,all,tabicl,freq_ratio_v2_both_gated,M2_freq_ratio,p90_ks_sampled,90th-percentile numeric KS,shift,features_only,41,41,34,0.15824551517500254,0.32306712884851385,0.73037557879275,0.44869263119889374,0.15824551517500254,True,False,False
main82_primary,primary_effect_pct,main82,all,tabicl,freq_ratio_v2_both_gated,M2_freq_ratio,max_ks_sampled,maximum numeric KS,shift,features_only,41,41,34,0.07195362375084371,0.6548316772563735,0.8981966679593294,0.756694382607365,0.07195362375084371,True,False,False
main82_primary,primary_effect_pct,main82,all,tabicl,freq_ratio_v2_both_gated,M2_freq_ratio,median_std_wasserstein_sampled,median standardized Wasserstein,shift,features_only,41,41,34,0.16357865132178442,0.3068155404727104,0.7180593873669607,0.44869263119889374,0.16357865132178442,True,False,False
main82_primary,primary_effect_pct,main82,all,tabicl,freq_ratio_v2_both_gated,M2_freq_ratio,median_abs_log_std_ratio_sampled,median |log SD ratio|,shift,features_only,41,41,34,0.17249635438689506,0.2808251622751903,0.7023661726018798,0.42949730700911454,0.17249635438689506,True,False,False
main82_primary,primary_effect_pct,main82,all,tabicl,freq_ratio_v2_both_gated,M2_freq_ratio,mean_js,mean categorical JS,shift,features_only,41,31,34,0.3360759703737957,0.03168914027504776,0.32788787171169326,0.25930959895820255,0.3360759703737957,True,False,False
main82_primary,primary_effect_pct,main82,all,tabicl,freq_ratio_v2_both_gated,M2_freq_ratio,p90_js_sampled,90th-percentile categorical JS,shift,features_only,41,31,34,0.3191265124510826,0.041978402876112535,0.3676919033179282,0.25930959895820255,0.3191265124510826,True,False,False
main82_primary,primary_effect_pct,main82,all,tabicl,freq_ratio_v2_both_gated,M2_freq_ratio,max_js_sampled,maximum categorical JS,shift,features_only,41,31,34,0.3289254178126511,0.035742779731520236,0.3456564769031686,0.25930959895820255,0.3289254178126511,True,False,False
main82_primary,primary_effect_pct,main82,all,tabicl,freq_ratio_v2_both_gated,M2_freq_ratio,mean_cat_total_variation_sampled,mean categorical TV,shift,features_only,41,31,34,0.3158602106638931,0.04424352488795395,0.3703182975976744,0.25930959895820255,0.3158602106638931,True,False,False
main82_primary,primary_effect_pct,main82,all,tabicl,freq_ratio_v2_both_gated,M2_freq_ratio,frac_sig_num,significant numeric fraction,shift,features_only,41,4,34,0.24528368424058894,0.12216942362742222,0.538599717870133,0.3165021909630817,0.24528368424058894,True,False,False
main82_primary,primary_effect_pct,main82,all,tabicl,freq_ratio_v2_both_gated,M2_freq_ratio,frac_sig_cat,significant categorical fraction,shift,features_only,41,4,34,0.31172867775991114,0.04724957537918178,0.38128925636998257,0.25930959895820255,0.31172867775991114,True,False,False
main82_primary,primary_effect_pct,main82,all,tabicl,freq_ratio_v2_both_gated,M2_freq_ratio,overall_shift_score,overall shift score,shift,features_only,41,41,34,0.031211960727887244,0.8463946754102798,0.9584141393006526,0.8982147575782562,0.031211960727887244,True,False,False
main82_primary,primary_effect_pct,main82,all,tabicl,freq_ratio_v2_both_gated,M2_freq_ratio,is_iid_control,IID-control indicator,design,features_only,41,2,34,-0.20360730218090914,0.2016626392597183,0.6302978036781479,0.37451633005376256,0.20360730218090914,True,False,False
main82_primary,primary_effect_pct,main82,all,tabicl,freq_ratio_v2_both_gated,M2_freq_ratio,is_temporal_design,temporal-design indicator,design,features_only,41,2,34,-0.2593266612793934,0.10156874575054099,0.5027825016434859,0.300609719595468,0.2593266612793934,True,False,False
main82_primary,primary_effect_pct,main82,all,tabicl,freq_ratio_v2_both_gated,M2_freq_ratio,is_synthetic,synthetic indicator,design,features_only,41,2,34,0.3601500897765685,0.020723122593768885,0.2721819579990666,0.25930959895820255,0.3601500897765685,True,False,False
main82_primary,primary_effect_pct,main82,all,tabicl,freq_ratio_v2_both_gated,M2_freq_ratio,baseline_normalized_error,baseline normalized error,baseline,post_evaluation,41,41,34,0.026228538426796004,0.8706926621537912,0.9637813969984099,0.9055203686399428,0.026228538426796004,True,False,False
main82_primary,primary_effect_pct,main82,all,tabicl,freq_ratio_v2_both_gated,M2_freq_ratio,baseline_difficulty_pctile,baseline difficulty percentile,baseline,post_evaluation,41,38,34,0.13924802043214793,0.38523564718429437,0.76586867312011,0.47695842032341207,0.13924802043214793,True,False,False
main82_primary,primary_effect_pct,main82,all,tabicl,freq_ratio_v2_both_gated,M2_freq_ratio,baseline_fold_sd_normalized,baseline fold SD,baseline,post_evaluation,32,32,26,-0.015843983830226182,0.9314135917883637,0.9823487029478873,0.9314135917883637,0.015843983830226182,True,False,False
main82_primary,primary_effect_pct,main82,all,tabicl,freq_ratio_v2_both_gated,M2_freq_ratio,baseline_auc,baseline ROC AUC,baseline,post_evaluation,32,32,26,-0.21849959096102617,0.2295854929051081,0.6535414009162978,0.3979481877021874,0.21849959096102617,True,False,False
main82_primary,primary_effect_pct,main82,all,tabicl,freq_ratio_v2_both_gated,M2_freq_ratio,baseline_nrmse,baseline normalized RMSE,baseline,post_evaluation,9,9,9,-0.18333333333333335,0.6368198117628943,0.8884381365640366,0.7526052320834205,0.18333333333333335,False,False,False
main82_primary,primary_effect_pct,main82,all,tabicl,freq_ratio_v2_both_gated,M2_freq_ratio,target_shift_score_posthoc,target-shift score (post-hoc),target_shift,post_evaluation,41,41,34,0.23806770045388506,0.13390477309976534,0.5588703966644136,0.3165021909630817,0.23806770045388506,True,False,False
main82_primary,primary_effect_pct,main82,all,tabicl,freq_ratio_v2_both_gated,M2_freq_ratio,regression_target_mean_delta_std_posthoc,regression target mean change/SD,target_shift,post_evaluation,9,9,9,-0.75,0.019942126131992522,0.27188668020290013,0.25930959895820255,0.75,False,False,False
main82_primary,primary_effect_pct,main82,all,tabicl,freq_ratio_v2_diff_gated,M2_freq_ratio,log10_n_train,log10(train rows),size,features_only,41,37,30,0.10126945151377723,0.5286876901831103,0.840962012681376,0.8330836330158102,0.10126945151377723,True,False,False
main82_primary,primary_effect_pct,main82,all,tabicl,freq_ratio_v2_diff_gated,M2_freq_ratio,log10_n_test,log10(test rows),size,features_only,41,37,30,0.027723284895663513,0.8633912643048502,0.9618546793378173,0.9234723124865645,0.027723284895663513,True,False,False
main82_primary,primary_effect_pct,main82,all,tabicl,freq_ratio_v2_diff_gated,M2_freq_ratio,log10_n_total,log10(total rows),size,features_only,41,36,30,0.13226526377154596,0.409740322238773,0.7782869202901043,0.77351086404079,0.13226526377154596,True,False,False
main82_primary,primary_effect_pct,main82,all,tabicl,freq_ratio_v2_diff_gated,M2_freq_ratio,log10_test_train_ratio,log10(test/train),size,features_only,41,28,30,-0.2505250041931404,0.11414228641985479,0.5268041796038705,0.77351086404079,0.2505250041931404,True,False,False
main82_primary,primary_effect_pct,main82,all,tabicl,freq_ratio_v2_diff_gated,M2_freq_ratio,log10_train_rows_per_feature,log10(train rows/feature),size,features_only,41,37,30,0.06851359579310475,0.6703739329346377,0.9002238279918559,0.871967784161414,0.06851359579310475,True,False,False
main82_primary,primary_effect_pct,main82,all,tabicl,freq_ratio_v2_diff_gated,M2_freq_ratio,n_features,feature count,structure,features_only,41,25,30,0.08361952787353732,0.6032170403747041,0.8772696915843601,0.871967784161414,0.08361952787353732,True,False,False
main82_primary,primary_effect_pct,main82,all,tabicl,freq_ratio_v2_diff_gated,M2_freq_ratio,n_cat,categorical count,structure,features_only,41,14,30,-0.036826339745750176,0.8191885613320036,0.9521114292630914,0.9164866095770758,0.036826339745750176,True,False,False
main82_primary,primary_effect_pct,main82,all,tabicl,freq_ratio_v2_diff_gated,M2_freq_ratio,n_num,numeric count,structure,features_only,41,21,30,0.1541163947190065,0.3360131051825157,0.7350815663753524,0.77351086404079,0.1541163947190065,True,False,False
main82_primary,primary_effect_pct,main82,all,tabicl,freq_ratio_v2_diff_gated,M2_freq_ratio,cat_frac,categorical fraction,structure,features_only,41,23,30,-0.1231916492239466,0.4428752523449919,0.795255689856225,0.7941211421358476,0.1231916492239466,True,False,False
main82_primary,primary_effect_pct,main82,all,tabicl,freq_ratio_v2_diff_gated,M2_freq_ratio,train_missing_frac_sampled,train missing fraction,quality,features_only,41,6,30,-0.0625353291476826,0.6977060832428726,0.9106371338084075,0.8848955202104726,0.0625353291476826,True,False,False
main82_primary,primary_effect_pct,main82,all,tabicl,freq_ratio_v2_diff_gated,M2_freq_ratio,test_missing_frac_sampled,test missing fraction,quality,features_only,41,5,30,-0.005995881886047861,0.9703212554156729,0.9885325634352046,0.9703212554156729,0.005995881886047861,True,False,False
main82_primary,primary_effect_pct,main82,all,tabicl,freq_ratio_v2_diff_gated,M2_freq_ratio,abs_missing_frac_delta_sampled,|missing-rate change|,quality,features_only,41,6,30,-0.06843196068021844,0.6707444493549337,0.9003523964710838,0.871967784161414,0.06843196068021844,True,False,False
main82_primary,primary_effect_pct,main82,all,tabicl,freq_ratio_v2_diff_gated,M2_freq_ratio,constant_feature_frac_sampled,constant-feature fraction,quality,features_only,41,1,30,,,,,,True,False,False
main82_primary,primary_effect_pct,main82,all,tabicl,freq_ratio_v2_diff_gated,M2_freq_ratio,median_cat_cardinality_sampled,median categorical cardinality,structure,features_only,41,12,30,-0.019086967865171677,0.9057132295541305,0.9763996150414428,0.9234723124865645,0.019086967865171677,True,False,False
main82_primary,primary_effect_pct,main82,all,tabicl,freq_ratio_v2_diff_gated,M2_freq_ratio,high_cardinality_cat_frac_sampled,high-cardinality cat fraction,structure,features_only,41,4,30,0.27749034694711056,0.07899699463516845,0.4563331532828326,0.77351086404079,0.27749034694711056,True,False,False
main82_primary,primary_effect_pct,main82,all,tabicl,freq_ratio_v2_diff_gated,M2_freq_ratio,mean_unseen_test_category_frac_sampled,unseen test-category fraction,shift,features_only,41,6,30,0.040345373643666194,0.8022399874125964,0.9456342135147385,0.9164866095770758,0.040345373643666194,True,False,False
main82_primary,primary_effect_pct,main82,all,tabicl,freq_ratio_v2_diff_gated,M2_freq_ratio,median_abs_numeric_skew_sampled,median |numeric skew|,structure,features_only,41,37,30,0.07769583028084041,0.6292080542972076,0.8884381365640366,0.871967784161414,0.07769583028084041,True,False,False
main82_primary,primary_effect_pct,main82,all,tabicl,freq_ratio_v2_diff_gated,M2_freq_ratio,mean_abs_numeric_corr_sampled,mean |numeric correlation|,structure,features_only,41,41,30,0.14572915533024058,0.3632808301776843,0.7556362893354363,0.77351086404079,0.14572915533024058,True,False,False
main82_primary,primary_effect_pct,main82,all,tabicl,freq_ratio_v2_diff_gated,M2_freq_ratio,is_regression,regression indicator,target,train_labels,41,2,30,-0.04791170613097097,0.7661092012308891,0.9307365300187963,0.9054017832728689,0.04791170613097097,True,False,False
main82_primary,primary_effect_pct,main82,all,tabicl,freq_ratio_v2_diff_gated,M2_freq_ratio,is_multiclass,multiclass indicator,target,train_labels,41,2,30,0.09250091412204495,0.5651469378932734,0.8612323315278163,0.864342375601477,0.09250091412204495,True,False,False
main82_primary,primary_effect_pct,main82,all,tabicl,freq_ratio_v2_diff_gated,M2_freq_ratio,n_classes,class count,target,train_labels,32,5,24,0.02316810782356254,0.8998419501541656,0.973999356546369,0.9234723124865645,0.02316810782356254,True,False,False
main82_primary,primary_effect_pct,main82,all,tabicl,freq_ratio_v2_diff_gated,M2_freq_ratio,minority_class_share,minority-class share,target,train_labels,32,28,24,-0.21723921623730388,0.23235053729459196,0.6564072317402294,0.77351086404079,0.21723921623730388,True,False,False
main82_primary,primary_effect_pct,main82,all,tabicl,freq_ratio_v2_diff_gated,M2_freq_ratio,log10_class_imbalance_ratio,log10(class imbalance),target,train_labels,32,28,24,0.19310152554427013,0.28964816802766097,0.7065390432140738,0.77351086404079,0.19310152554427013,True,False,False
main82_primary,primary_effect_pct,main82,all,tabicl,freq_ratio_v2_diff_gated,M2_freq_ratio,normalized_target_entropy,normalized target entropy,target,train_labels,32,28,24,-0.16673574032572555,0.36172596436940596,0.7547152576583641,0.77351086404079,0.16673574032572555,True,False,False
main82_primary,primary_effect_pct,main82,all,tabicl,freq_ratio_v2_diff_gated,M2_freq_ratio,effective_n_classes,effective class count,target,train_labels,32,28,24,-0.1555952676981715,0.3951263710873145,0.7736890281890069,0.77351086404079,0.1555952676981715,True,False,False
main82_primary,primary_effect_pct,main82,all,tabicl,freq_ratio_v2_diff_gated,M2_freq_ratio,regression_target_std,regression target SD,target,train_labels,9,9,7,0.11866111313364182,0.7610840665317585,0.930708315085075,0.9054017832728689,0.11866111313364182,False,False,False
main82_primary,primary_effect_pct,main82,all,tabicl,freq_ratio_v2_diff_gated,M2_freq_ratio,regression_target_iqr_over_std,regression target IQR/SD,target,train_labels,9,9,7,-0.13561270072416207,0.7279311027906801,0.9188947427129928,0.9012480320265562,0.13561270072416207,False,False,False
main82_primary,primary_effect_pct,main82,all,tabicl,freq_ratio_v2_diff_gated,M2_freq_ratio,regression_target_abs_skew,regression target |skew|,target,train_labels,9,9,7,-0.08475793795260131,0.8283628971177416,0.9535788868907523,0.9164866095770758,0.08475793795260131,False,False,False
main82_primary,primary_effect_pct,main82,all,tabicl,freq_ratio_v2_diff_gated,M2_freq_ratio,regression_target_excess_kurtosis,regression target kurtosis,target,train_labels,9,9,7,-0.16951587590520262,0.6628280408549443,0.899083901320064,0.871967784161414,0.16951587590520262,False,False,False
main82_primary,primary_effect_pct,main82,all,tabicl,freq_ratio_v2_diff_gated,M2_freq_ratio,regression_target_outlier_frac,regression target outlier fraction,target,train_labels,9,9,7,-0.16951587590520262,0.6628280408549443,0.899083901320064,0.871967784161414,0.16951587590520262,False,False,False
main82_primary,primary_effect_pct,main82,all,tabicl,freq_ratio_v2_diff_gated,M2_freq_ratio,domain_auc,domain AUC,shift,features_only,41,41,30,-0.16001978678514311,0.317601624229141,0.7256481700572416,0.77351086404079,0.16001978678514311,True,False,False
main82_primary,primary_effect_pct,main82,all,tabicl,freq_ratio_v2_diff_gated,M2_freq_ratio,mean_ks,mean numeric KS,shift,features_only,41,41,30,-0.20668487344960876,0.19478483011648817,0.6181046682773558,0.77351086404079,0.20668487344960876,True,False,False
main82_primary,primary_effect_pct,main82,all,tabicl,freq_ratio_v2_diff_gated,M2_freq_ratio,p90_ks_sampled,90th-percentile numeric KS,shift,features_only,41,41,30,-0.21285983765851726,0.18148723290869853,0.6078117377683557,0.77351086404079,0.21285983765851726,True,False,False
main82_primary,primary_effect_pct,main82,all,tabicl,freq_ratio_v2_diff_gated,M2_freq_ratio,max_ks_sampled,maximum numeric KS,shift,features_only,41,41,30,-0.13037995858238233,0.4165058498681177,0.7829059703915126,0.77351086404079,0.13037995858238233,True,False,False
main82_primary,primary_effect_pct,main82,all,tabicl,freq_ratio_v2_diff_gated,M2_freq_ratio,median_std_wasserstein_sampled,median standardized Wasserstein,shift,features_only,41,41,30,-0.26075991716476465,0.0996257911890669,0.497985609483192,0.77351086404079,0.26075991716476465,True,False,False
main82_primary,primary_effect_pct,main82,all,tabicl,freq_ratio_v2_diff_gated,M2_freq_ratio,median_abs_log_std_ratio_sampled,median |log SD ratio|,shift,features_only,41,41,30,-0.14943413385558568,0.35107561346542215,0.7461668521503045,0.77351086404079,0.14943413385558568,True,False,False
main82_primary,primary_effect_pct,main82,all,tabicl,freq_ratio_v2_diff_gated,M2_freq_ratio,mean_js,mean categorical JS,shift,features_only,41,31,30,-0.10617307823243748,0.5088133668452185,0.831650431999331,0.8330836330158102,0.10617307823243748,True,False,False
main82_primary,primary_effect_pct,main82,all,tabicl,freq_ratio_v2_diff_gated,M2_freq_ratio,p90_js_sampled,90th-percentile categorical JS,shift,features_only,41,31,30,-0.10439165074531605,0.5159896816672165,0.831650431999331,0.8330836330158102,0.10439165074531605,True,False,False
main82_primary,primary_effect_pct,main82,all,tabicl,freq_ratio_v2_diff_gated,M2_freq_ratio,max_js_sampled,maximum categorical JS,shift,features_only,41,31,30,-0.13325077603668325,0.4062288994658537,0.7772217056568705,0.77351086404079,0.13325077603668325,True,False,False
main82_primary,primary_effect_pct,main82,all,tabicl,freq_ratio_v2_diff_gated,M2_freq_ratio,mean_cat_total_variation_sampled,mean categorical TV,shift,features_only,41,31,30,-0.10376815112482353,0.5185132540029216,0.8322083827240239,0.8330836330158102,0.10376815112482353,True,False,False
main82_primary,primary_effect_pct,main82,all,tabicl,freq_ratio_v2_diff_gated,M2_freq_ratio,frac_sig_num,significant numeric fraction,shift,features_only,41,4,30,-0.14580624037272524,0.3630243219604893,0.7556300146739005,0.77351086404079,0.14580624037272524,True,False,False
main82_primary,primary_effect_pct,main82,all,tabicl,freq_ratio_v2_diff_gated,M2_freq_ratio,frac_sig_cat,significant categorical fraction,shift,features_only,41,4,30,-0.22150480472333195,0.16397702252818572,0.5921581873834898,0.77351086404079,0.22150480472333195,True,False,False
main82_primary,primary_effect_pct,main82,all,tabicl,freq_ratio_v2_diff_gated,M2_freq_ratio,overall_shift_score,overall shift score,shift,features_only,41,41,30,-0.19477601390385665,0.22233809092030954,0.6480255885427433,0.77351086404079,0.19477601390385665,True,False,False
main82_primary,primary_effect_pct,main82,all,tabicl,freq_ratio_v2_diff_gated,M2_freq_ratio,is_iid_control,IID-control indicator,design,features_only,41,2,30,0.16856301465837803,0.29210600096585754,0.7088901483446658,0.77351086404079,0.16856301465837803,True,False,False
main82_primary,primary_effect_pct,main82,all,tabicl,freq_ratio_v2_diff_gated,M2_freq_ratio,is_temporal_design,temporal-design indicator,design,features_only,41,2,30,-0.019381927701231805,0.9042628604153156,0.9756745386377043,0.9234723124865645,0.019381927701231805,True,False,False
main82_primary,primary_effect_pct,main82,all,tabicl,freq_ratio_v2_diff_gated,M2_freq_ratio,is_synthetic,synthetic indicator,design,features_only,41,2,30,-0.15811412040114634,0.32347420940283056,0.7304188517812371,0.77351086404079,0.15811412040114634,True,False,False
main82_primary,primary_effect_pct,main82,all,tabicl,freq_ratio_v2_diff_gated,M2_freq_ratio,baseline_normalized_error,baseline normalized error,baseline,post_evaluation,41,41,30,-0.20068633678952622,0.20834618887546286,0.6316052790506369,0.77351086404079,0.20068633678952622,True,False,False
main82_primary,primary_effect_pct,main82,all,tabicl,freq_ratio_v2_diff_gated,M2_freq_ratio,baseline_difficulty_pctile,baseline difficulty percentile,baseline,post_evaluation,41,38,30,-0.238958232803244,0.13241281763981935,0.5570772509617059,0.77351086404079,0.238958232803244,True,False,False
main82_primary,primary_effect_pct,main82,all,tabicl,freq_ratio_v2_diff_gated,M2_freq_ratio,baseline_fold_sd_normalized,baseline fold SD,baseline,post_evaluation,32,32,22,-0.3745648962197016,0.03467475399426309,0.341730767024312,0.77351086404079,0.3745648962197016,True,False,False
main82_primary,primary_effect_pct,main82,all,tabicl,freq_ratio_v2_diff_gated,M2_freq_ratio,baseline_auc,baseline ROC AUC,baseline,post_evaluation,32,32,24,0.1838512474191922,0.3138094059438111,0.7220622085366619,0.77351086404079,0.1838512474191922,True,False,False
main82_primary,primary_effect_pct,main82,all,tabicl,freq_ratio_v2_diff_gated,M2_freq_ratio,baseline_nrmse,baseline normalized RMSE,baseline,post_evaluation,9,9,7,-0.33903175181040524,0.37211179341720285,0.7626645252692406,0.77351086404079,0.33903175181040524,False,False,False
main82_primary,primary_effect_pct,main82,all,tabicl,freq_ratio_v2_diff_gated,M2_freq_ratio,target_shift_score_posthoc,target-shift score (post-hoc),target_shift,post_evaluation,41,41,30,-0.16742974383583328,0.2954097468788713,0.7128220557482999,0.77351086404079,0.16742974383583328,True,False,False
main82_primary,primary_effect_pct,main82,all,tabicl,freq_ratio_v2_diff_gated,M2_freq_ratio,regression_target_mean_delta_std_posthoc,regression target mean change/SD,target_shift,post_evaluation,9,9,7,-0.7967246167544522,0.010156279862387846,0.21012723816324244,0.528126552844168,0.7967246167544522,False,False,False
main82_primary,primary_effect_pct,main82,all,tabicl,freq_ratio_v2_ratio_gated,M2_freq_ratio,log10_n_train,log10(train rows),size,features_only,41,37,33,0.08063179960559665,0.6162682971785806,0.8823062288886827,0.9425279839201819,0.08063179960559665,True,False,False
main82_primary,primary_effect_pct,main82,all,tabicl,freq_ratio_v2_ratio_gated,M2_freq_ratio,log10_n_test,log10(test rows),size,features_only,41,37,33,-0.024014253360797263,0.8815281141685792,0.9673146927541763,0.9943395274172296,0.024014253360797263,True,False,False
main82_primary,primary_effect_pct,main82,all,tabicl,freq_ratio_v2_ratio_gated,M2_freq_ratio,log10_n_total,log10(total rows),size,features_only,41,36,33,0.06468354841127288,0.6878389711192763,0.9092198221961725,0.9666926080595235,0.06468354841127288,True,False,False
main82_primary,primary_effect_pct,main82,all,tabicl,freq_ratio_v2_ratio_gated,M2_freq_ratio,log10_test_train_ratio,log10(test/train),size,features_only,41,28,33,-0.258751892640221,0.10235600863216793,0.5042012359649413,0.3548341632581822,0.258751892640221,True,False,False
main82_primary,primary_effect_pct,main82,all,tabicl,freq_ratio_v2_ratio_gated,M2_freq_ratio,log10_train_rows_per_feature,log10(train rows/feature),size,features_only,41,37,33,0.0720427600823918,0.6544308228380553,0.8981966679593294,0.965222613436617,0.0720427600823918,True,False,False
main82_primary,primary_effect_pct,main82,all,tabicl,freq_ratio_v2_ratio_gated,M2_freq_ratio,n_features,feature count,structure,features_only,41,25,33,0.09143493326685916,0.5696571027948394,0.8635999482091303,0.8976414953130802,0.09143493326685916,True,False,False
main82_primary,primary_effect_pct,main82,all,tabicl,freq_ratio_v2_ratio_gated,M2_freq_ratio,n_cat,categorical count,structure,features_only,41,14,33,0.04413502564650313,0.7840877196501386,0.937735011681402,0.9943395274172296,0.04413502564650313,True,False,False
main82_primary,primary_effect_pct,main82,all,tabicl,freq_ratio_v2_ratio_gated,M2_freq_ratio,n_num,numeric count,structure,features_only,41,21,33,0.02851987151215221,0.8595047078389878,0.9618546793378173,0.9943395274172296,0.02851987151215221,True,False,False
main82_primary,primary_effect_pct,main82,all,tabicl,freq_ratio_v2_ratio_gated,M2_freq_ratio,cat_frac,categorical fraction,structure,features_only,41,23,33,-0.02278222692983405,0.8875663194447339,0.9705399413758279,0.9943395274172296,0.02278222692983405,True,False,False
